ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
479;14.0;-17.3;7.06;3.43;Pozitivno;Da
480;18.2;-27.7;7.34;3.39;Pozitivno;Da
481;19.7;-19.3;6.99;4.16;Pozitivno;Da
482;29.6;-15.7;7.1;2.59;Pozitivno;Ne
483;27.2;-23.8;6.77;3.61;Pozitivno;Da
484;14.4;-17.8;6.66;3.03;Pozitivno;Ne
485;19.4;-10.6;6.92;4.53;Pozitivno;Da
486;14.1;-14.4;6.84;4.21;Pozitivno;Da
487;15.9;-17.1;6.99;3.42;Pozitivno;Da
488;17.9;-13.4;6.67;4.05;Pozitivno;Da
489;21.5;-25.9;6.88;3.93;Pozitivno;Ne
490;26.6;-18.2;6.98;3.27;Pozitivno;Da
491;20.9;-14.3;7.39;3.39;Pozitivno;Da
492;10.1;-6.4;6.78;3.42;Pozitivno;Da
493;20.5;-23.3;7.17;3.0;Pozitivno;Ne
494;17.6;-21.2;7.02;3.14;Pozitivno;Ne
495;14.1;-20.9;7.26;4.31;Pozitivno;Da
496;14.2;-9.4;7.02;2.99;Pozitivno;Ne
497;14.6;-18.9;6.83;3.5;Negativno;Da
498;19.6;-18.1;6.89;4.65;Pozitivno;Ne
499;22.2;-20.5;7.17;3.15;Pozitivno;Ne
500;22.8;-14.9;6.95;3.31;Pozitivno;Ne
501;23.1;-12.3;6.67;2.95;Pozitivno;Da
502;20.4;-20.5;6.91;3.54;Pozitivno;Ne
503;14.2;-16.5;7.1;2.98;Pozitivno;Da
504;17.7;-21.8;7.02;3.47;Pozitivno;Da
505;19.2;-20.1;6.93;3.54;Pozitivno;Da
506;23.3;-22.8;6.89;2.99;Pozitivno;Ne
507;21.0;-22.8;7.06;3.91;Pozitivno;Da
508;22.6;-22.4;7.06;3.54;Pozitivno;Da
509;21.7;-19.0;7.02;3.65;Pozitivno;Da
510;29.3;-22.2;7.13;3.47;Negativno;Da
511;13.7;-23.5;7.31;2.43;Pozitivno;Da
512;26.3;-21.4;6.53;2.82;Pozitivno;Da
513;23.4;-17.3;7.02;4.0;Pozitivno;Da
514;21.0;-18.0;6.85;3.62;Pozitivno;Da
515;19.0;-23.5;6.95;3.01;Pozitivno;Ne
516;22.0;-23.1;6.95;3.61;Negativno;Ne
517;31.6;-5.3;7.36;4.24;Pozitivno;Da
518;20.5;-22.0;7.05;3.81;Pozitivno;Ne
519;21.5;-28.9;6.89;4.02;Pozitivno;Da
520;18.9;-9.6;6.91;2.91;Pozitivno;Da
521;23.1;-18.5;7.54;4.23;Pozitivno;Da
522;20.7;-18.6;6.85;2.37;Pozitivno;Da
523;24.7;-14.4;7.08;3.68;Pozitivno;Ne
524;20.4;-16.6;6.97;3.23;Pozitivno;Ne
525;13.8;-18.2;7.24;2.64;Pozitivno;Da
526;19.2;-25.3;6.83;3.52;Negativno;Da
527;18.7;-17.6;6.82;3.42;Pozitivno;Da
528;25.1;-23.6;7.07;2.39;Pozitivno;Da
529;30.5;-23.1;6.9;4.03;Pozitivno;Da
530;20.4;-12.2;7.13;2.99;Pozitivno;Da
531;21.7;-21.4;6.83;3.28;Pozitivno;Ne
532;17.8;-18.5;6.99;3.06;Pozitivno;Da
533;24.8;-18.7;6.93;3.21;Pozitivno;Ne
534;27.6;-18.3;6.85;3.45;Pozitivno;Da
535;7.2;-13.2;6.76;3.71;Pozitivno;Ne
536;21.8;-10.4;7.03;4.37;Pozitivno;Da
537;27.6;-25.2;6.87;3.0;Pozitivno;Da
538;30.8;-17.6;6.97;3.61;Pozitivno;Da
539;12.9;-10.5;6.66;4.22;Pozitivno;Da
540;24.1;-21.1;6.95;2.98;Pozitivno;Da
541;20.9;-25.3;6.83;3.96;Pozitivno;Da
542;24.4;-27.0;7.1;3.65;Pozitivno;Da
543;31.0;-16.0;7.07;3.47;Pozitivno;Da
544;32.1;-29.2;6.97;2.97;Pozitivno;Da
545;25.9;-23.4;7.05;3.56;Pozitivno;Ne
546;27.6;-10.7;7.01;3.12;Pozitivno;Da
547;13.9;-19.6;6.91;3.88;Pozitivno;Da
548;28.2;-25.4;7.12;3.62;Pozitivno;Da
549;27.6;-20.2;6.94;4.5;Pozitivno;Da
550;14.0;-30.7;7.03;3.52;Pozitivno;Da
551;27.4;-15.4;7.27;3.35;Pozitivno;Da
552;14.3;-29.9;7.13;3.47;Pozitivno;Da
553;21.3;-16.1;6.82;3.87;Pozitivno;Da
554;18.6;-17.4;6.62;3.69;Pozitivno;Da
555;16.8;-21.8;6.96;2.46;Pozitivno;Da
556;19.0;-20.8;7.34;4.14;Pozitivno;Da
557;15.8;-22.2;6.98;2.97;Pozitivno;Ne
558;16.1;-12.6;7.11;4.23;Pozitivno;Ne
559;17.6;-17.8;7.31;4.55;Pozitivno;Ne
560;20.9;-28.3;7.1;3.94;Pozitivno;Da
561;22.1;-24.8;7.01;4.28;Pozitivno;Da
562;16.3;-18.1;7.06;3.46;Pozitivno;Da
563;25.3;-17.7;7.02;3.19;Pozitivno;Da
564;16.4;-15.0;6.89;2.92;Pozitivno;Da
565;23.7;-16.0;7.07;3.24;Pozitivno;Ne
566;13.0;-17.5;6.84;3.69;Pozitivno;Da
567;25.3;-29.8;6.89;3.8;Negativno;Da
568;23.8;-22.8;7.19;3.09;Pozitivno;Da
569;21.3;-26.3;6.71;3.49;Negativno;Da
570;16.1;-15.2;6.96;3.99;Pozitivno;Da
571;18.7;-20.1;7.09;3.2;Pozitivno;Ne
572;26.3;-21.4;6.81;3.21;Pozitivno;Ne
573;18.5;-14.6;7.07;3.1;Pozitivno;Da
574;26.3;-23.5;7.0;3.04;Pozitivno;Da
575;17.0;-22.6;6.69;2.76;Pozitivno;Ne
576;31.4;-20.3;7.15;3.03;Pozitivno;Da
577;21.8;-11.5;6.8;3.51;Negativno;Da
578;19.5;-21.8;6.95;2.71;Pozitivno;Da
579;18.4;-18.5;7.07;3.87;Pozitivno;Da
580;22.5;-12.9;6.88;3.69;Pozitivno;Ne
581;19.6;-24.8;7.05;3.49;Pozitivno;Da
582;19.2;-7.7;7.41;3.0;Pozitivno;Ne
583;12.5;-24.1;7.17;3.12;Pozitivno;Da
584;12.7;-29.9;7.32;3.91;Negativno;Da
585;20.5;-11.0;6.95;3.67;Pozitivno;Da
586;12.9;-14.0;7.03;3.35;Pozitivno;Da
587;22.0;-25.6;7.18;3.54;Pozitivno;Da
588;18.1;-10.0;6.86;3.25;Pozitivno;Da
589;29.8;-19.3;7.03;3.64;Pozitivno;Ne
590;21.1;-23.6;7.36;3.56;Pozitivno;Da
591;21.1;-19.4;6.82;3.38;Pozitivno;Da
592;15.7;-22.2;7.28;3.92;Pozitivno;Ne
593;21.2;-23.6;7.06;3.59;Pozitivno;Da
594;15.5;-27.9;6.71;2.99;Pozitivno;Ne
595;15.2;-22.5;6.95;2.95;Pozitivno;Ne
596;19.9;-18.9;6.81;4.51;Pozitivno;Da
597;22.4;-21.0;7.08;3.25;Pozitivno;Da
598;20.6;-13.6;6.8;2.63;Pozitivno;Da
599;16.9;-27.8;6.89;4.08;Pozitivno;Ne
600;13.6;-17.8;7.03;3.33;Pozitivno;Da
601;27.3;-23.5;7.19;4.55;Pozitivno;Da
602;16.7;-13.8;6.89;3.75;Pozitivno;Da
603;26.0;-29.7;6.92;3.46;Pozitivno;Da
604;24.1;-24.1;7.22;4.64;Pozitivno;Da
605;25.8;-24.8;6.84;3.18;Pozitivno;Da
606;21.7;-26.0;7.46;4.35;Pozitivno;Da
607;23.0;-23.8;6.68;3.61;Pozitivno;Da
608;16.1;-20.5;7.39;3.67;Pozitivno;Da
609;20.8;-12.6;7.13;3.93;Pozitivno;Da
610;25.6;-23.5;6.65;4.0;Pozitivno;Da
611;17.2;-23.3;6.84;3.46;Pozitivno;Ne
612;20.1;-12.1;6.9;3.16;Pozitivno;Da
613;15.5;-2.5;7.08;3.09;Negativno;Da
614;26.6;-19.0;6.83;2.85;Pozitivno;Da
615;33.8;-15.4;6.89;3.57;Pozitivno;Da
616;17.3;-17.9;6.99;3.11;Pozitivno;Ne
617;21.6;-18.0;7.05;4.11;Pozitivno;Ne
618;21.4;-19.6;6.7;4.25;Pozitivno;Da
619;26.4;-19.9;6.9;3.63;Pozitivno;Ne
620;11.7;-24.4;6.83;3.76;Pozitivno;Da
621;16.8;-33.6;6.83;4.55;Pozitivno;Ne
622;29.0;-19.0;7.32;4.0;Negativno;Da
623;20.0;-15.1;7.02;3.72;Pozitivno;Da
624;16.4;-20.2;6.82;2.85;Pozitivno;Da
625;15.2;-17.0;6.98;3.48;Pozitivno;Da
626;20.6;-5.5;6.87;3.13;Pozitivno;Da
627;23.1;-19.8;6.89;3.16;Pozitivno;Da
628;15.9;-16.4;7.15;4.05;Pozitivno;Da
629;12.4;-21.7;7.28;3.1;Pozitivno;Da
630;22.3;-23.3;6.89;3.54;Pozitivno;Da
631;15.3;-26.2;6.78;3.25;Pozitivno;Da
632;21.9;-14.6;6.56;3.65;Pozitivno;Da
633;18.6;-31.7;6.87;3.04;Pozitivno;Da
634;27.0;-23.0;7.01;4.15;Pozitivno;Da
635;20.5;-29.8;6.76;3.65;Pozitivno;Ne
636;27.7;-12.4;7.3;4.38;Pozitivno;Da
637;18.3;-15.6;7.13;3.83;Negativno;Da
638;28.6;-15.9;7.12;2.95;Negativno;Da
639;16.7;-27.2;6.98;3.17;Pozitivno;Da
640;10.3;-25.1;7.25;4.15;Pozitivno;Da
641;13.8;-22.1;7.11;3.5;Negativno;Da
642;21.3;-21.4;7.04;3.71;Pozitivno;Ne
643;19.5;-24.2;7.06;4.17;Pozitivno;Ne
644;12.6;-25.4;7.06;3.36;Pozitivno;Ne
645;8.0;-22.7;6.94;2.84;Pozitivno;Da
646;18.4;-20.1;6.91;3.67;Pozitivno;Da
647;20.9;-29.6;6.59;3.63;Pozitivno;Da
648;26.7;-27.8;6.87;2.79;Pozitivno;Da
649;24.5;-20.9;6.8;3.47;Negativno;Da
650;20.7;-15.8;6.95;3.99;Pozitivno;Da
651;16.6;-8.8;6.93;3.81;Pozitivno;Ne
652;18.9;-21.2;7.04;3.32;Pozitivno;Ne
653;18.6;-22.9;7.2;3.76;Pozitivno;Da
654;19.1;-18.9;7.06;3.24;Pozitivno;Da
655;16.9;-18.4;7.22;2.76;Pozitivno;Da
656;28.9;-22.2;7.06;3.2;Pozitivno;Da
657;31.3;-23.1;7.15;3.99;Pozitivno;Da
658;14.6;-20.1;6.85;3.0;Pozitivno;Da
659;25.5;-20.9;7.11;3.2;Pozitivno;Ne
660;20.3;-17.1;6.8;3.44;Pozitivno;Da
661;28.9;-24.4;7.22;3.24;Negativno;Da
662;22.3;-12.1;7.09;3.18;Pozitivno;Da
663;19.5;-17.2;7.18;3.12;Negativno;Ne
664;19.9;-17.5;7.01;3.84;Pozitivno;Ne
665;13.3;-15.4;6.75;3.14;Pozitivno;Da
666;19.9;-17.3;7.35;3.98;Pozitivno;Da
667;21.5;-16.7;7.24;3.56;Pozitivno;Ne
668;12.9;-9.2;6.79;1.87;Pozitivno;Da
669;16.2;-21.4;7.04;3.01;Pozitivno;Da
670;14.3;-18.8;7.01;3.28;Pozitivno;Da
671;29.4;-15.5;6.99;3.18;Pozitivno;Da
672;19.4;-23.7;6.96;3.78;Pozitivno;Da
673;23.1;-23.9;6.87;4.29;Pozitivno;Da
674;15.0;-30.5;7.12;3.14;Pozitivno;Ne
675;19.3;-22.1;6.65;3.7;Pozitivno;Da
676;15.6;-17.4;7.25;2.73;Pozitivno;Ne
677;18.8;-12.9;6.96;4.48;Pozitivno;Da
678;21.8;-17.8;7.15;3.21;Negativno;Da
679;16.6;-24.3;6.92;3.86;Pozitivno;Da
680;25.6;-25.9;7.12;2.78;Pozitivno;Ne
681;13.1;-22.5;7.13;4.13;Pozitivno;Da
682;20.8;-2.4;7.12;3.16;Pozitivno;Ne
683;19.4;-19.3;6.67;3.42;Pozitivno;Da
684;22.1;-20.1;6.81;3.33;Pozitivno;Ne
685;19.2;-15.1;7.26;2.72;Pozitivno;Ne
686;17.0;-24.4;7.05;3.78;Negativno;Da
687;16.8;-25.9;6.76;3.09;Pozitivno;Da
688;23.9;-19.1;6.77;2.84;Pozitivno;Da
689;23.3;-17.4;7.36;3.45;Pozitivno;Da
690;18.5;-15.1;6.61;4.49;Pozitivno;Da
691;22.0;-18.1;7.08;3.34;Pozitivno;Da
692;15.7;-17.3;6.8;3.74;Pozitivno;Da
693;12.5;-23.4;6.86;3.18;Pozitivno;Ne
694;22.9;-23.1;6.75;3.38;Negativno;Da
695;24.2;-15.5;6.67;3.8;Pozitivno;Ne
696;16.3;-27.8;7.35;3.25;Pozitivno;Ne
697;11.6;-23.6;7.47;3.76;Pozitivno;Da
698;24.3;-24.0;7.36;2.54;Pozitivno;Ne
699;27.7;-31.6;7.01;3.45;Pozitivno;Ne
700;26.6;-16.9;6.65;3.2;Pozitivno;Da
701;18.4;-19.3;7.48;2.83;Pozitivno;Da
702;23.8;-18.2;7.34;3.42;Pozitivno;Da
703;22.3;-24.1;7.16;3.26;Pozitivno;Da
704;26.3;-23.7;7.2;4.1;Pozitivno;Da
705;20.8;-22.7;7.08;3.5;Pozitivno;Da
706;25.3;-24.4;7.22;3.34;Pozitivno;Da
707;28.0;-15.0;7.01;4.1;Pozitivno;Ne
708;16.0;-8.8;6.83;3.39;Pozitivno;Ne
709;17.4;-17.7;6.74;4.15;Negativno;Da
710;23.0;-14.3;7.01;3.78;Pozitivno;Da
711;18.0;-28.4;7.05;3.8;Pozitivno;Da
712;23.4;-17.8;7.15;3.33;Negativno;Da
713;21.5;-29.7;7.52;3.76;Pozitivno;Da
714;17.0;-22.1;6.69;3.38;Pozitivno;Ne
715;9.9;-23.0;7.22;3.14;Pozitivno;Da
716;14.9;-19.7;7.02;3.43;Pozitivno;Da
717;16.8;-23.4;6.96;3.31;Pozitivno;Da
718;28.9;-26.8;6.91;3.74;Pozitivno;Da
719;20.4;-26.6;7.14;3.64;Pozitivno;Da
720;23.8;-25.6;7.43;3.79;Pozitivno;Ne
721;20.4;-18.9;6.83;3.35;Negativno;Da
722;12.8;-20.3;6.99;3.48;Pozitivno;Da
723;17.5;-14.8;6.98;3.81;Pozitivno;Da
724;25.3;-13.6;6.63;3.91;Pozitivno;Da
725;22.9;-12.0;7.25;3.08;Pozitivno;Ne
726;22.6;-21.6;6.87;3.4;Pozitivno;Da
727;24.9;-19.8;7.32;3.76;Pozitivno;Da
728;18.6;-16.7;6.68;3.79;Pozitivno;Da
729;18.9;-19.2;7.29;4.03;Pozitivno;Da
730;29.7;-20.9;6.94;4.3;Pozitivno;Da
731;23.7;-18.5;7.07;3.98;Negativno;Ne
732;22.2;-15.3;7.08;3.68;Pozitivno;Da
733;17.5;-9.8;7.22;2.9;Pozitivno;Da
734;20.5;-15.1;7.2;3.64;Pozitivno;Da
735;20.7;-23.4;6.54;3.43;Pozitivno;Ne
736;24.3;-17.6;7.01;3.71;Pozitivno;Da
737;18.0;-21.9;6.73;4.18;Pozitivno;Da
738;27.7;-18.8;6.94;2.71;Pozitivno;Da
739;14.8;-35.9;7.01;2.75;Pozitivno;Da
740;21.6;-13.8;6.88;3.78;Pozitivno;Da
741;12.2;-22.2;6.61;3.61;Pozitivno;Da
742;20.4;-33.1;7.03;2.3;Pozitivno;Da
743;22.7;-19.2;7.27;3.17;Pozitivno;Ne
744;26.1;-14.4;7.52;3.83;Pozitivno;Da
745;21.6;-20.2;6.74;3.94;Pozitivno;Da
746;13.9;-22.3;7.15;3.29;Pozitivno;Da
747;26.1;-12.1;6.88;4.06;Pozitivno;Da
748;24.7;-17.3;6.9;3.41;Pozitivno;Da
749;26.6;-17.9;7.24;2.69;Pozitivno;Da
750;18.8;-15.3;7.03;3.79;Negativno;Da
751;0.6;-73.2;5.88;0.03;Negativno;Ne
752;1.3;-69.6;7.15;0.09;Negativno;Ne
753;7.2;-74.9;7.39;0.66;Negativno;Ne
754;1.6;-59.3;6.21;1.39;Negativno;Ne
755;4.1;-74.5;7.67;0.62;Negativno;Ne
756;3.5;-62.0;9.44;0.74;Negativno;Ne
757;17.8;-53.3;8.09;0.17;Negativno;Ne
758;6.6;-53.9;11.21;0.51;Negativno;Ne
759;2.8;-71.0;4.98;0.32;Negativno;Ne
760;0.4;-46.0;7.59;0.47;Negativno;Ne
761;6.0;-53.4;8.02;0.05;Negativno;Ne
762;13.3;-52.7;9.76;0.05;Negativno;Ne
763;0.3;-61.0;3.49;0.48;Negativno;Ne
764;0.2;-68.1;6.37;0.83;Negativno;Ne
765;13.2;-65.8;10.57;0.5;Negativno;Ne
766;6.1;-50.1;5.87;0.76;Negativno;Ne
767;1.1;-57.9;7.64;0.46;Negativno;Ne
768;5.5;-76.8;7.44;0.75;Negativno;Ne
769;3.9;-59.1;5.11;0.02;Negativno;Ne
770;0.7;-77.6;8.12;0.35;Negativno;Ne
771;6.6;-56.3;6.56;0.29;Negativno;Ne
772;3.3;-62.0;8.78;0.39;Negativno;Ne
773;3.9;-55.5;7.96;0.92;Negativno;Ne
774;6.6;-73.9;10.25;0.11;Negativno;Ne
775;2.7;-54.6;10.51;0.21;Negativno;Ne
776;13.8;-70.6;8.93;0.64;Negativno;Ne
777;0.7;-46.8;8.94;0.11;Negativno;Ne
778;7.7;-58.2;10.6;0.13;Negativno;Ne
779;22.0;-79.0;11.2;0.16;Negativno;Ne
780;7.4;-59.4;8.18;0.42;Negativno;Ne
781;4.4;-47.4;3.87;0.31;Negativno;Ne
782;0.1;-61.4;8.77;0.19;Negativno;Ne
783;0.1;-60.1;5.96;0.11;Negativno;Ne
784;6.6;-72.8;6.06;0.05;Negativno;Ne
785;1.8;-67.8;6.04;1.09;Negativno;Ne
786;29.9;-69.6;7.35;1.31;Negativno;Ne
787;2.9;-45.4;8.79;0.9;Negativno;Ne
788;3.1;-70.3;8.28;0.15;Negativno;Ne
789;5.2;-55.0;4.43;0.86;Pozitivno;Ne
790;5.6;-69.9;3.82;0.03;Negativno;Ne
791;3.0;-57.0;5.55;0.02;Negativno;Ne
792;1.5;-61.0;7.22;0.03;Negativno;Ne
793;1.1;-66.9;6.04;0.52;Negativno;Ne
794;28.4;-46.8;2.3;0.89;Negativno;Ne
795;9.2;-49.2;4.93;0.06;Negativno;Ne
796;1.6;-50.7;4.78;0.66;Negativno;Ne
797;5.1;-47.7;9.7;0.08;Negativno;Ne
798;5.9;-61.8;10.49;0.56;Negativno;Ne
799;5.3;-60.5;8.74;0.28;Negativno;Ne
800;0.7;-81.8;5.14;0.71;Negativno;Ne
801;8.8;-65.6;7.36;0.28;Negativno;Ne
802;6.5;-59.8;5.24;0.34;Negativno;Ne
803;0.3;-61.3;3.39;0.44;Negativno;Ne
804;0.7;-47.0;3.75;0.19;Negativno;Ne
805;7.8;-78.2;6.7;2.87;Negativno;Ne
806;0.1;-46.3;6.57;0.79;Negativno;Ne
807;9.9;-70.3;8.16;0.72;Negativno;Ne
808;0.3;-80.2;6.22;0.57;Negativno;Ne
809;12.4;-60.9;6.64;0.01;Negativno;Ne
810;1.1;-50.7;8.16;0.26;Negativno;Ne
811;1.6;-60.0;7.62;0.34;Negativno;Ne
812;2.5;-75.5;4.81;0.44;Negativno;Ne
813;5.5;-59.7;8.27;0.37;Negativno;Ne
814;13.2;-60.9;8.03;0.88;Negativno;Ne
815;6.7;-62.1;8.46;0.18;Negativno;Ne
816;0.8;-68.8;5.11;0.11;Negativno;Ne
817;10.3;-45.7;7.66;0.48;Negativno;Ne
818;9.1;-58.1;9.65;0.16;Negativno;Ne
819;1.5;-72.6;5.53;0.63;Negativno;Ne
820;1.8;-40.8;6.71;0.54;Negativno;Ne
821;1.0;-66.4;7.12;0.97;Negativno;Ne
822;2.5;-72.0;3.1;0.05;Negativno;Ne
823;3.0;-53.4;8.43;0.32;Negativno;Ne
824;0.9;-59.4;7.83;1.49;Negativno;Ne
825;1.4;-42.9;7.16;0.44;Negativno;Ne
826;11.0;-61.0;7.12;0.34;Negativno;Ne
827;2.9;-58.4;7.94;0.15;Negativno;Ne
828;2.9;-63.3;9.69;0.04;Negativno;Ne
829;4.6;-53.8;8.4;0.19;Negativno;Ne
830;4.1;-59.0;3.97;0.23;Negativno;Ne
831;18.6;-53.6;9.23;0.71;Negativno;Ne
832;22.3;-62.2;5.65;0.49;Negativno;Ne
833;1.4;-56.5;7.79;0.18;Negativno;Ne
834;1.2;-61.5;6.55;0.18;Negativno;Ne
835;2.2;-73.1;8.34;1.34;Negativno;Ne
836;4.2;-69.5;7.38;1.02;Negativno;Ne
837;0.1;-82.1;6.33;0.61;Negativno;Ne
838;16.6;-67.2;5.79;0.1;Negativno;Ne
839;2.0;-60.4;9.93;0.32;Negativno;Ne
840;0.6;-43.1;4.94;0.13;Negativno;Ne
841;14.4;-52.4;9.01;0.92;Negativno;Ne
842;5.9;-51.6;7.72;1.0;Negativno;Ne
843;4.1;-54.3;8.77;0.77;Negativno;Ne
844;15.5;-49.4;3.96;0.37;Negativno;Ne
845;0.4;-69.3;6.57;0.54;Negativno;Ne
846;1.0;-57.7;3.31;0.23;Negativno;Ne
847;2.2;-68.7;8.69;0.02;Negativno;Ne
848;1.2;-60.3;10.38;1.55;Negativno;Ne
849;0.7;-60.4;8.49;0.23;Negativno;Ne
850;3.9;-54.4;7.12;0.04;Negativno;Ne
851;0.9;-73.0;4.28;1.22;Negativno;Ne
852;0.3;-64.8;6.2;0.2;Negativno;Ne
853;1.2;-61.5;9.73;0.56;Negativno;Ne
854;3.6;-53.9;7.68;0.6;Negativno;Ne
855;8.1;-65.9;3.47;0.25;Negativno;Ne
856;18.9;-48.2;8.08;0.38;Negativno;Ne
857;6.6;-70.9;5.81;0.52;Negativno;Ne
858;1.1;-58.1;4.79;0.06;Negativno;Ne
859;9.7;-59.6;7.12;0.04;Negativno;Ne
860;0.2;-57.8;8.12;0.29;Negativno;Ne
861;2.5;-76.3;6.96;0.99;Negativno;Ne
862;2.8;-70.1;4.0;0.32;Negativno;Ne
863;1.3;-47.4;8.64;0.18;Negativno;Ne
864;7.3;-58.6;8.39;0.06;Negativno;Ne
865;6.8;-44.1;5.36;1.05;Negativno;Ne
866;5.1;-82.2;12.29;0.63;Negativno;Ne
867;3.3;-45.2;6.78;0.02;Negativno;Ne
868;3.9;-62.2;8.38;0.06;Negativno;Ne
869;4.2;-38.9;12.23;0.2;Negativno;Ne
870;1.4;-63.5;4.65;0.15;Negativno;Ne
871;1.0;-68.8;7.93;0.05;Negativno;Ne
872;15.9;-56.0;7.59;0.05;Negativno;Ne
873;8.9;-57.7;3.67;0.89;Negativno;Ne
874;7.3;-65.1;5.5;0.37;Negativno;Ne
875;15.1;-52.4;7.76;0.41;Negativno;Ne
876;3.5;-41.9;7.31;0.02;Negativno;Ne
877;1.9;-60.0;9.72;0.93;Negativno;Ne
878;5.3;-44.0;6.39;0.53;Negativno;Ne
879;0.5;-65.9;8.09;0.24;Negativno;Ne
880;1.8;-63.8;6.99;0.11;Negativno;Ne
881;0.2;-41.3;7.91;0.62;Negativno;Ne
882;12.4;-50.2;6.17;0.07;Negativno;Ne
883;0.3;-59.2;9.01;0.18;Negativno;Ne
884;1.6;-58.4;6.26;1.44;Negativno;Ne
885;6.0;-69.3;6.32;1.87;Negativno;Ne
886;4.7;-47.6;6.04;1.2;Negativno;Ne
887;2.5;-50.6;8.25;0.03;Negativno;Ne
888;3.2;-53.8;8.93;0.05;Negativno;Ne
889;8.2;-58.8;7.14;0.83;Negativno;Ne
890;9.3;-43.9;5.51;0.77;Negativno;Ne
891;3.2;-76.2;4.67;0.98;Negativno;Ne
892;0.8;-68.8;4.97;0.65;Negativno;Ne
893;17.9;-66.2;0.08;2.1;Negativno;Ne
894;11.4;-59.5;7.44;0.14;Negativno;Ne
895;1.9;-50.6;7.75;0.13;Negativno;Ne
896;0.3;-47.7;12.78;0.53;Negativno;Ne
897;0.8;-60.1;5.9;0.09;Negativno;Ne
898;3.5;-62.6;9.05;0.35;Negativno;Ne
899;3.4;-72.0;8.37;0.7;Negativno;Ne
900;1.6;-75.4;6.67;0.08;Negativno;Ne
901;3.4;-49.7;6.43;0.6;Negativno;Ne
902;3.9;-58.9;6.77;0.31;Negativno;Ne
903;2.2;-68.6;9.85;0.27;Negativno;Ne
904;7.5;-45.0;9.52;1.33;Negativno;Ne
905;4.1;-55.7;5.02;0.33;Negativno;Ne
906;3.3;-49.4;13.51;0.02;Negativno;Ne
907;14.7;-72.0;6.29;0.15;Negativno;Ne
908;4.6;-61.7;8.57;0.92;Negativno;Ne
909;9.8;-63.4;4.35;0.3;Negativno;Ne
910;0.8;-42.5;10.65;1.28;Negativno;Ne
911;4.2;-53.8;8.82;0.24;Negativno;Ne
912;1.0;-61.0;5.55;0.52;Negativno;Ne
913;0.5;-52.4;6.48;0.89;Negativno;Ne
914;2.8;-66.2;7.36;0.0;Negativno;Ne
915;11.0;-53.8;5.17;0.45;Negativno;Ne
916;3.7;-70.2;5.38;1.3;Negativno;Ne
917;4.2;-54.3;7.92;0.02;Negativno;Ne
918;7.3;-61.2;5.81;0.43;Negativno;Ne
919;8.6;-85.3;4.21;0.11;Negativno;Ne
920;5.6;-76.8;8.32;0.12;Negativno;Ne
921;1.4;-62.5;4.41;0.07;Negativno;Ne
922;5.7;-55.7;3.59;1.02;Negativno;Ne
923;4.7;-48.7;4.03;0.51;Negativno;Ne
924;24.3;-56.7;7.44;0.85;Negativno;Ne
925;5.3;-44.7;2.09;0.1;Negativno;Ne
926;9.0;-78.3;9.12;1.33;Negativno;Ne
927;15.9;-57.2;6.89;0.05;Negativno;Ne
928;7.2;-61.3;4.5;0.05;Negativno;Ne
929;4.5;-65.7;8.38;0.07;Negativno;Ne
930;2.3;-64.6;5.93;0.26;Negativno;Ne
931;1.7;-54.6;9.27;0.3;Negativno;Ne
932;10.3;-52.6;7.77;0.09;Negativno;Ne
933;3.5;-42.8;5.56;0.18;Negativno;Ne
934;1.8;-56.8;10.1;0.4;Negativno;Ne
935;8.3;-75.9;7.18;0.03;Negativno;Ne
936;2.7;-64.1;7.31;0.52;Negativno;Ne
937;15.6;-51.8;3.07;0.66;Negativno;Ne
938;0.9;-63.7;9.95;0.63;Negativno;Ne
939;5.4;-69.7;2.26;0.05;Negativno;Ne
940;0.8;-72.5;7.97;0.08;Negativno;Ne
941;5.0;-47.3;6.68;1.34;Negativno;Ne
942;2.9;-58.3;6.78;0.22;Negativno;Ne
943;13.3;-53.7;4.38;0.56;Negativno;Ne
944;10.1;-83.4;6.06;0.63;Negativno;Ne
945;2.1;-65.0;6.72;0.36;Negativno;Ne
946;0.7;-56.7;2.49;0.11;Negativno;Ne
947;18.7;-60.1;8.1;0.07;Negativno;Ne
948;4.5;-65.5;4.45;0.29;Negativno;Ne
949;18.5;-57.4;6.69;0.38;Negativno;Ne
950;8.7;-61.8;5.73;0.12;Negativno;Ne
951;1.3;-51.0;4.55;0.1;Negativno;Ne
952;0.2;-43.9;3.77;0.18;Negativno;Ne
953;0.2;-56.7;8.85;0.75;Negativno;Ne
954;16.1;-50.0;5.2;2.57;Negativno;Ne
955;22.4;-69.5;8.42;0.2;Negativno;Ne
956;8.6;-53.4;7.76;0.75;Negativno;Ne
957;0.8;-61.6;8.43;0.72;Negativno;Ne
958;4.6;-43.1;7.43;0.25;Negativno;Ne
959;13.4;-85.7;7.38;0.33;Negativno;Ne
960;0.2;-70.5;7.12;0.04;Negativno;Ne
961;3.0;-65.1;3.98;0.52;Negativno;Ne
962;1.5;-56.2;8.82;1.18;Negativno;Ne
963;2.3;-63.8;2.22;0.05;Negativno;Ne
964;10.2;-49.4;3.8;1.08;Negativno;Ne
965;0.1;-61.5;8.22;0.11;Negativno;Ne
